637.09	0.00133930665778542
637.09617	0.00133930665778542
637.10234	0.00132530714985245
637.10851	0.00132530714985245
637.11468	0.00132530714985245
637.12084	0.00132530714985245
637.12701	0.00132530714985245
637.13318	0.00132530714985245
637.13935	0.00132530714985245
637.14552	0.00132530714985245
637.15169	0.00131132375017416
637.15786	0.00131132375017416
637.16403	0.00131132375017416
637.1702	0.00131132375017416
637.17637	0.00131132375017416
637.18253	0.00131132375017416
637.1887	0.00131132375017416
637.19487	0.00129735644021598
637.20104	0.00129735644021598
637.20721	0.00129735644021598
637.21338	0.00129735644021598
637.21955	0.00129735644021598
637.22572	0.00129735644021598
637.23189	0.00129735644021598
637.23806	0.00128340520146451
637.24422	0.00128340520146451
637.25039	0.00128340520146451
637.25656	0.00128340520146451
637.26273	0.00128340520146451
637.2689	0.00128340520146451
637.27507	0.00128340520146451
637.28124	0.00126947001542776
637.28741	0.00126947001542776
637.29358	0.00126947001542776
637.29974	0.00126947001542776
637.30591	0.00126947001542776
637.31208	0.00126947001542776
637.31825	0.00126947001542776
637.32442	0.00126947001542776
637.33059	0.00125555086363504
637.33676	0.00125555086363504
637.34293	0.00125555086363504
637.3491	0.00125555086363504
637.35527	0.00125555086363504
637.36143	0.00125555086363504
637.3676	0.00124164772763681
637.37377	0.00124164772763681
637.37994	0.00124164772763681
637.38611	0.00124164772763681
637.39228	0.00124164772763681
637.39845	0.00124164772763681
637.40462	0.00124164772763681
637.41079	0.00124164772763681
637.41695	0.00122776058900482
637.42312	0.00122776058900482
637.42929	0.00122776058900482
637.43546	0.00122776058900482
637.44163	0.00122776058900482
637.4478	0.00122776058900482
637.45397	0.00122776058900482
637.46014	0.00121388942933207
637.46631	0.00121388942933207
637.47248	0.00121388942933207
637.47864	0.00121388942933207
637.48481	0.00121388942933207
637.49098	0.00121388942933207
637.49715	0.00121388942933207
637.50332	0.00121388942933207
637.50949	0.00537853297383483
637.51566	0.00120003423023264
637.52183	0.00120003423023264
637.528	0.00120003423023264
637.53417	0.00120003423023264
637.54033	0.00120003423023264
637.5465	0.00120003423023264
